Timestamp,TrafficCount
2020-01-30 01:00:00,651.0
2020-01-30 02:00:00,339.0
2020-01-30 03:00:00,232.0
2020-01-30 04:00:00,317.0
2020-01-30 05:00:00,815.0
2020-01-30 06:00:00,358.0
2020-01-30 07:00:00,1100.0
2020-01-30 08:00:00,3025.0
2020-01-30 09:00:00,6309.0
2020-01-30 10:00:00,11269.0
2020-01-30 11:00:00,12526.0
2020-01-30 12:00:00,9999.0
2020-01-30 13:00:00,10471.0
2020-01-30 14:00:00,13108.0
2020-01-30 15:00:00,9376.0
2020-01-30 16:00:00,8639.0
2020-01-30 17:00:00,5820.0
2020-01-30 18:00:00,3393.0
2020-01-30 19:00:00,8998.0
2020-01-30 20:00:00,5970.0
2020-01-30 21:00:00,4107.0
2020-01-30 22:00:00,3923.0
2020-01-30 23:00:00,2472.0
2020-01-31 00:00:00,1161.0
2020-01-31 01:00:00,645.0
2020-01-31 02:00:00,831.0
2020-01-31 03:00:00,556.0
2020-01-31 04:00:00,1427.0
2020-01-31 05:00:00,1051.0
2020-01-31 06:00:00,864.0
2020-01-31 07:00:00,4353.0
2020-01-31 08:00:00,10232.0
2020-01-31 09:00:00,21852.0
2020-01-31 10:00:00,37863.0
2020-01-31 11:00:00,36079.0
2020-01-31 12:00:00,24861.0
2020-01-31 13:00:00,28332.0
2020-01-31 14:00:00,32294.0
2020-01-31 15:00:00,23005.0
2020-01-31 16:00:00,21279.0
2020-01-31 17:00:00,13542.0
2020-01-31 18:00:00,9496.0
2020-01-31 19:00:00,6625.0
2020-01-31 20:00:00,3396.0
2020-01-31 21:00:00,1684.0
2020-01-31 22:00:00,559.0
2020-01-31 23:00:00,429.0
2020-02-01 00:00:00,286.0
2020-02-01 01:00:00,221.0
2020-02-01 02:00:00,236.0
2020-02-01 03:00:00,149.0
2020-02-01 04:00:00,56.0
2020-02-01 05:00:00,211.0
2020-02-01 06:00:00,259.0
2020-02-01 07:00:00,212.0
2020-02-01 08:00:00,237.0
2020-02-01 09:00:00,373.0
2020-02-01 10:00:00,544.0
2020-02-01 11:00:00,308.0
2020-02-01 12:00:00,539.0
2020-02-01 13:00:00,506.0
2020-02-01 14:00:00,364.0
2020-02-01 15:00:00,449.0
2020-02-01 16:00:00,505.0
2020-02-01 17:00:00,996.0
2020-02-01 18:00:00,795.0
2020-02-01 19:00:00,1231.0
2020-02-01 20:00:00,555.0
2020-02-01 21:00:00,980.0
2020-02-01 22:00:00,830.0
2020-02-01 23:00:00,592.0
2020-02-02 00:00:00,433.0
2020-02-02 01:00:00,298.0
2020-02-02 02:00:00,369.0
2020-02-02 03:00:00,83.0
2020-02-02 04:00:00,72.0
2020-02-02 05:00:00,393.0
2020-02-02 06:00:00,248.0
2020-02-02 07:00:00,158.0
2020-02-02 08:00:00,262.0
2020-02-02 09:00:00,169.0
2020-02-02 10:00:00,267.0
2020-02-02 11:00:00,371.0
2020-02-02 12:00:00,175.0
2020-02-02 13:00:00,343.0
2020-02-02 14:00:00,345.0
2020-02-02 15:00:00,264.0
2020-02-02 16:00:00,384.0
2020-02-02 17:00:00,373.0
2020-02-02 18:00:00,794.0
2020-02-02 19:00:00,394.0
2020-02-02 20:00:00,453.0
2020-02-02 21:00:00,519.0
2020-02-02 22:00:00,351.0
2020-02-02 23:00:00,226.0
2020-02-03 00:00:00,239.5
2020-02-03 01:00:00,430.0
2020-02-03 02:00:00,320.0
2020-02-03 03:00:00,61.0
2020-02-03 04:00:00,170.0
2020-02-03 05:00:00,410.0
2020-02-03 06:00:00,1715.0
2020-02-03 07:00:00,7151.0
2020-02-03 08:00:00,23007.0
2020-02-03 09:00:00,38202.0
2020-02-03 10:00:00,48400.0
2020-02-03 11:00:00,51732.0
2020-02-03 12:00:00,49840.0
2020-02-03 13:00:00,48296.0
2020-02-03 14:00:00,51504.0
2020-02-03 15:00:00,47353.0
2020-02-03 16:00:00,29297.0
2020-02-03 17:00:00,20724.0
2020-02-03 18:00:00,15797.0
2020-02-03 19:00:00,9279.0
2020-02-03 20:00:00,5940.0
2020-02-03 21:00:00,5182.0
2020-02-03 22:00:00,8270.0
2020-02-03 23:00:00,2491.0
2020-02-04 00:00:00,1271.0
2020-02-04 01:00:00,1365.0
2020-02-04 02:00:00,1124.0
2020-02-04 03:00:00,696.0
2020-02-04 04:00:00,744.0
2020-02-04 05:00:00,1413.0
2020-02-04 06:00:00,673.0
2020-02-04 07:00:00,1680.0
2020-02-04 08:00:00,4392.0
2020-02-04 09:00:00,7610.0
2020-02-04 10:00:00,9712.0
2020-02-04 11:00:00,12749.0
2020-02-04 12:00:00,10195.0
2020-02-04 13:00:00,27878.0
2020-02-04 14:00:00,9606.0
2020-02-04 15:00:00,7756.0
2020-02-04 16:00:00,13059.0
2020-02-04 17:00:00,35759.0
2020-02-04 18:00:00,21837.0
2020-02-04 19:00:00,8549.0
2020-02-04 20:00:00,5839.0
2020-02-04 21:00:00,4069.0
2020-02-04 22:00:00,3326.0
2020-02-04 23:00:00,2052.0
2020-02-05 00:00:00,1567.0
2020-02-05 01:00:00,1202.0
2020-02-05 02:00:00,970.0
2020-02-05 03:00:00,744.0
2020-02-05 04:00:00,1383.0
2020-02-05 05:00:00,1602.0
2020-02-05 06:00:00,1746.0
2020-02-05 07:00:00,3531.0
2020-02-05 08:00:00,8311.0
2020-02-05 09:00:00,16081.0
2020-02-05 10:00:00,22185.0
2020-02-05 11:00:00,24878.0
2020-02-05 12:00:00,20172.0
2020-02-05 13:00:00,25485.0
2020-02-05 14:00:00,26411.0
2020-02-05 15:00:00,19250.0
2020-02-05 16:00:00,16733.0
2020-02-05 17:00:00,12314.0
2020-02-05 18:00:00,9963.0
2020-02-05 19:00:00,6966.0
2020-02-05 20:00:00,3710.0
2020-02-05 21:00:00,3843.0
2020-02-05 22:00:00,2304.0
2020-02-05 23:00:00,1417.0
2020-02-06 00:00:00,805.0
2020-02-06 01:00:00,837.0
2020-02-06 02:00:00,592.0
2020-02-06 03:00:00,265.0
2020-02-06 04:00:00,459.0
2020-02-06 05:00:00,880.0
2020-02-06 06:00:00,759.0
2020-02-06 07:00:00,1487.0
2020-02-06 08:00:00,2774.0
2020-02-06 09:00:00,15006.0
2020-02-06 10:00:00,24557.0
2020-02-06 11:00:00,29829.0
2020-02-06 12:00:00,18428.0
2020-02-06 13:00:00,23289.0
2020-02-06 14:00:00,19632.0
2020-02-06 15:00:00,18010.0
2020-02-06 16:00:00,17511.0
2020-02-06 17:00:00,11610.0
2020-02-06 18:00:00,9278.0
2020-02-06 19:00:00,7340.0
2020-02-06 20:00:00,5159.0
2020-02-06 21:00:00,3923.0
2020-02-06 22:00:00,3278.0
2020-02-06 23:00:00,1712.0
2020-02-07 00:00:00,1145.0
2020-02-07 01:00:00,766.0
2020-02-07 02:00:00,624.0
2020-02-07 03:00:00,222.0
2020-02-07 04:00:00,550.0
2020-02-07 05:00:00,989.0
2020-02-07 06:00:00,237.0
2020-02-07 07:00:00,1108.0
2020-02-07 08:00:00,2775.0
2020-02-07 09:00:00,5266.0
